Soil Type,Soil depth(cm),ph,Bulk density Gm/cc,Ec (dsm-1),Organic carbon (%),Soil moisture retention  (%),Available water capacity(m/m), Infiltration rate cm/hr, Clay %, Crops to be taken
Laterite soil,3,5.3,1.7,0.5,0.3,25,0.06,16,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,4,5.4,1.7,0.5,0.3,25,0.06,16,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,5,5.5,1.7,0.5,0.3,25,0.06,16,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,6,5.6,1.7,0.5,0.3,25,0.06,16,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,7,5,1.7,0.5,0.3,25,0.06,16,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,8,5.1,1.7,0.5,0.3,25,0.06,16,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,9,5.2,1.7,0.5,0.3,25,0.06,16,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,10,5.3,1.7,0.5,0.3,25,0.06,16,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,11,5.4,1.7,0.5,0.3,25,0.06,16,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,12,5.5,1.7,0.5,0.3,25,0.06,16,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,13,5.6,1.7,0.5,0.3,25,0.06,16,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,14,5,1.7,0.5,0.3,25,0.06,16,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,15,5.1,1.7,0.5,0.3,25,0.06,16,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,16,5.2,1.7,0.5,0.3,25,0.06,16,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,17,5.3,1.7,0.5,0.3,25,0.06,16,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,18,5.4,1.7,0.5,0.3,25,0.06,16,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,19,5.5,1.7,0.5,0.3,25,0.06,16,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,20,5.6,1.7,0.5,0.3,25,0.06,16,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,21,5,1.7,0.5,0.3,25,0.06,16,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,22,5.1,1.7,0.5,0.3,25,0.06,16,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,23,5.2,1.7,0.5,0.3,25,0.06,16,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,24,5.3,1.7,0.5,0.3,25,0.06,16,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,25,5.4,1.7,0.5,0.3,25,0.06,16,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,26,5.5,1.7,0.5,0.3,25,0.06,16,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,27,5.6,1.7,0.5,0.3,25,0.06,16,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,28,5,1.7,0.5,0.3,25,0.06,16,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,29,5.1,1.7,0.5,0.3,25,0.06,16,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,30,5.2,1.7,0.5,0.3,25,0.06,16,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,0,5,1.7,0.5,0.3,25,0.06,17,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,1,5.1,1.7,0.5,0.3,25,0.06,17,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,2,5.2,1.7,0.5,0.3,25,0.06,17,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,3,5.3,1.7,0.5,0.3,25,0.06,17,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,4,5.4,1.7,0.5,0.3,25,0.06,17,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,5,5.5,1.7,0.5,0.3,25,0.06,17,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,6,5.6,1.7,0.5,0.3,25,0.06,17,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,7,5,1.7,0.5,0.3,25,0.06,17,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,8,5.1,1.7,0.5,0.3,25,0.06,17,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,9,5.2,1.7,0.5,0.3,25,0.06,17,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,10,5.3,1.7,0.5,0.3,25,0.06,17,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,11,5.4,1.7,0.5,0.3,25,0.06,17,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,12,5.5,1.7,0.5,0.3,25,0.06,17,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,13,5.6,1.7,0.5,0.3,25,0.06,17,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,14,5,1.7,0.5,0.3,25,0.06,17,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,15,5.1,1.7,0.5,0.3,25,0.06,17,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,16,5.2,1.7,0.5,0.3,25,0.06,17,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,17,5.3,1.7,0.5,0.3,25,0.06,17,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,18,5.4,1.7,0.5,0.3,25,0.06,17,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,19,5.5,1.7,0.5,0.3,25,0.06,17,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,20,5.6,1.7,0.5,0.3,25,0.06,17,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,21,5,1.7,0.5,0.3,25,0.06,17,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,22,5.1,1.7,0.5,0.3,25,0.06,17,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,23,5.2,1.7,0.5,0.3,25,0.06,17,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,24,5.3,1.7,0.5,0.3,25,0.06,17,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,25,5.4,1.7,0.5,0.3,25,0.06,17,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,26,5.5,1.7,0.5,0.3,25,0.06,17,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,27,5.6,1.7,0.5,0.3,25,0.06,17,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,28,5,1.7,0.5,0.3,25,0.06,17,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,29,5.1,1.7,0.5,0.3,25,0.06,17,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,30,5.2,1.7,0.5,0.3,25,0.06,17,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,0,5,1.7,0.5,0.3,25,0.06,18,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,1,5.1,1.7,0.5,0.3,25,0.06,18,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,2,5.2,1.7,0.5,0.3,25,0.06,18,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,3,5.3,1.7,0.5,0.3,25,0.06,18,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,4,5.4,1.7,0.5,0.3,25,0.06,18,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,5,5.5,1.7,0.5,0.3,25,0.06,18,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,6,5.6,1.7,0.5,0.3,25,0.06,18,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,7,5,1.7,0.5,0.3,25,0.06,18,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,8,5.1,1.7,0.5,0.3,25,0.06,18,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,9,5.2,1.7,0.5,0.3,25,0.06,18,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,10,5.3,1.7,0.5,0.3,25,0.06,18,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,11,5.4,1.7,0.5,0.3,25,0.06,18,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,12,5.5,1.7,0.5,0.3,25,0.06,18,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,13,5.6,1.7,0.5,0.3,25,0.06,18,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,14,5,1.7,0.5,0.3,25,0.06,18,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,15,5.1,1.7,0.5,0.3,25,0.06,18,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,16,5.2,1.7,0.5,0.3,25,0.06,18,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,17,5.3,1.7,0.5,0.3,25,0.06,18,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,18,5.4,1.7,0.5,0.3,25,0.06,18,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,19,5.5,1.7,0.5,0.3,25,0.06,18,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,20,5.6,1.7,0.5,0.3,25,0.06,18,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,21,5,1.7,0.5,0.3,25,0.06,18,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,22,5.1,1.7,0.5,0.3,25,0.06,18,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,23,5.2,1.7,0.5,0.3,25,0.06,18,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,24,5.3,1.7,0.5,0.3,25,0.06,18,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,25,5.4,1.7,0.5,0.3,25,0.06,18,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,26,5.5,1.7,0.5,0.3,25,0.06,18,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,27,5.6,1.7,0.5,0.3,25,0.06,18,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,28,5,1.7,0.5,0.3,25,0.06,18,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,29,5.1,1.7,0.5,0.3,25,0.06,18,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Laterite soil,30,5.2,1.7,0.5,0.3,25,0.06,18,18,All vegetables Tea Coffee Rubber Coconut Cashew Avacado
Red Soils,0,7,1.6,0.7,0.3,27,0.08,11.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,1,7,1.6,0.7,0.3,27,0.08,11.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,2,7,1.6,0.7,0.3,27,0.08,11.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,3,7,1.6,0.7,0.3,27,0.08,11.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,4,7,1.6,0.7,0.3,27,0.08,11.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,5,7,1.6,0.7,0.3,27,0.08,11.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,6,7,1.6,0.7,0.3,27,0.08,11.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,7,7,1.6,0.7,0.3,27,0.08,11.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,8,7,1.6,0.7,0.3,27,0.08,11.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,9,7,1.6,0.7,0.3,27,0.08,11.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,10,7,1.6,0.7,0.3,27,0.08,11.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,11,7,1.6,0.7,0.3,27,0.08,11.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,12,7,1.6,0.7,0.3,27,0.08,11.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,13,7,1.6,0.7,0.3,27,0.08,11.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,14,7,1.6,0.7,0.3,27,0.08,11.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,15,7,1.6,0.7,0.3,27,0.08,11.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,16,7,1.6,0.7,0.3,27,0.08,11.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,17,7,1.6,0.7,0.3,27,0.08,11.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,18,7,1.6,0.7,0.3,27,0.08,11.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,19,7,1.6,0.7,0.3,27,0.08,11.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,20,7,1.6,0.7,0.3,27,0.08,11.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,21,7,1.6,0.7,0.3,27,0.08,11.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,22,7,1.6,0.7,0.3,27,0.08,11.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,23,7,1.6,0.7,0.3,27,0.08,11.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,24,7,1.6,0.7,0.3,27,0.08,11.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,25,7,1.6,0.7,0.3,27,0.08,11.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,26,7,1.6,0.7,0.3,27,0.08,11.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,27,7,1.6,0.7,0.3,27,0.08,11.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,28,7,1.6,0.7,0.3,27,0.08,11.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,29,7,1.6,0.7,0.3,27,0.08,11.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,30,7,1.6,0.7,0.3,27,0.08,11.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,0,7,1.6,0.7,0.3,27,0.08,12.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,1,7,1.6,0.7,0.3,27,0.08,12.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,2,7,1.6,0.7,0.3,27,0.08,12.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,3,7,1.6,0.7,0.3,27,0.08,12.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,4,7,1.6,0.7,0.3,27,0.08,12.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,5,7,1.6,0.7,0.3,27,0.08,12.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,6,7,1.6,0.7,0.3,27,0.08,12.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,7,7,1.6,0.7,0.3,27,0.08,12.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,8,7,1.6,0.7,0.3,27,0.08,12.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,9,7,1.6,0.7,0.3,27,0.08,12.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,10,7,1.6,0.7,0.3,27,0.08,12.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,11,7,1.6,0.7,0.3,27,0.08,12.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,12,7,1.6,0.7,0.3,27,0.08,12.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,13,7,1.6,0.7,0.3,27,0.08,12.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,14,7,1.6,0.7,0.3,27,0.08,12.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,15,7,1.6,0.7,0.3,27,0.08,12.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,16,7,1.6,0.7,0.3,27,0.08,12.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,17,7,1.6,0.7,0.3,27,0.08,12.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,18,7,1.6,0.7,0.3,27,0.08,12.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,19,7,1.6,0.7,0.3,27,0.08,12.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,20,7,1.6,0.7,0.3,27,0.08,12.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,21,7,1.6,0.7,0.3,27,0.08,12.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,22,7,1.6,0.7,0.3,27,0.08,12.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,23,7,1.6,0.7,0.3,27,0.08,12.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,24,7,1.6,0.7,0.3,27,0.08,12.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,25,7,1.6,0.7,0.3,27,0.08,12.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,26,7,1.6,0.7,0.3,27,0.08,12.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,27,7,1.6,0.7,0.3,27,0.08,12.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,28,7,1.6,0.7,0.3,27,0.08,12.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,29,7,1.6,0.7,0.3,27,0.08,12.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,30,7,1.6,0.7,0.3,27,0.08,12.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,0,7,1.6,0.7,0.3,27,0.08,13.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,1,7,1.6,0.7,0.3,27,0.08,13.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,2,7,1.6,0.7,0.3,27,0.08,13.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,3,7,1.6,0.7,0.3,27,0.08,13.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,4,7,1.6,0.7,0.3,27,0.08,13.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,5,7,1.6,0.7,0.3,27,0.08,13.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,6,7,1.6,0.7,0.3,27,0.08,13.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,7,7,1.6,0.7,0.3,27,0.08,13.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,8,7,1.6,0.7,0.3,27,0.08,13.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,9,7,1.6,0.7,0.3,27,0.08,13.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,10,7,1.6,0.7,0.3,27,0.08,13.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,11,7,1.6,0.7,0.3,27,0.08,13.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,12,7,1.6,0.7,0.3,27,0.08,13.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,13,7,1.6,0.7,0.3,27,0.08,13.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,14,7,1.6,0.7,0.3,27,0.08,13.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,15,7,1.6,0.7,0.3,27,0.08,13.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,16,7,1.6,0.7,0.3,27,0.08,13.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,17,7,1.6,0.7,0.3,27,0.08,13.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,18,7,1.6,0.7,0.3,27,0.08,13.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,19,7,1.6,0.7,0.3,27,0.08,13.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,20,7,1.6,0.7,0.3,27,0.08,13.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,21,7,1.6,0.7,0.3,27,0.08,13.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,22,7,1.6,0.7,0.3,27,0.08,13.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,23,7,1.6,0.7,0.3,27,0.08,13.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,24,7,1.6,0.7,0.3,27,0.08,13.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,25,7,1.6,0.7,0.3,27,0.08,13.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,26,7,1.6,0.7,0.3,27,0.08,13.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,27,7,1.6,0.7,0.3,27,0.08,13.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,28,7,1.6,0.7,0.3,27,0.08,13.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,29,7,1.6,0.7,0.3,27,0.08,13.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,30,7,1.6,0.7,0.3,27,0.08,13.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,0,7,1.6,0.7,0.3,27,0.08,14.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,1,7,1.6,0.7,0.3,27,0.08,14.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,2,7,1.6,0.7,0.3,27,0.08,14.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,3,7,1.6,0.7,0.3,27,0.08,14.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,4,7,1.6,0.7,0.3,27,0.08,14.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,5,7,1.6,0.7,0.3,27,0.08,14.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,6,7,1.6,0.7,0.3,27,0.08,14.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,7,7,1.6,0.7,0.3,27,0.08,14.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,8,7,1.6,0.7,0.3,27,0.08,14.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,9,7,1.6,0.7,0.3,27,0.08,14.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,10,7,1.6,0.7,0.3,27,0.08,14.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,11,7,1.6,0.7,0.3,27,0.08,14.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,12,7,1.6,0.7,0.3,27,0.08,14.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,13,7,1.6,0.7,0.3,27,0.08,14.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,14,7,1.6,0.7,0.3,27,0.08,14.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,15,7,1.6,0.7,0.3,27,0.08,14.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,16,7,1.6,0.7,0.3,27,0.08,14.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,17,7,1.6,0.7,0.3,27,0.08,14.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,18,7,1.6,0.7,0.3,27,0.08,14.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,19,7,1.6,0.7,0.3,27,0.08,14.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,20,7,1.6,0.7,0.3,27,0.08,14.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,21,7,1.6,0.7,0.3,27,0.08,14.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,22,7,1.6,0.7,0.3,27,0.08,14.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,23,7,1.6,0.7,0.3,27,0.08,14.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,24,7,1.6,0.7,0.3,27,0.08,14.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,25,7,1.6,0.7,0.3,27,0.08,14.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,26,7,1.6,0.7,0.3,27,0.08,14.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,27,7,1.6,0.7,0.3,27,0.08,14.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,28,7,1.6,0.7,0.3,27,0.08,14.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,29,7,1.6,0.7,0.3,27,0.08,14.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,30,7,1.6,0.7,0.3,27,0.08,14.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,0,7,1.6,0.7,0.3,27,0.08,15.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,1,7,1.6,0.7,0.3,27,0.08,15.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,2,7,1.6,0.7,0.3,27,0.08,15.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,3,7,1.6,0.7,0.3,27,0.08,15.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,4,7,1.6,0.7,0.3,27,0.08,15.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,5,7,1.6,0.7,0.3,27,0.08,15.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,6,7,1.6,0.7,0.3,27,0.08,15.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,7,7,1.6,0.7,0.3,27,0.08,15.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,8,7,1.6,0.7,0.3,27,0.08,15.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,9,7,1.6,0.7,0.3,27,0.08,15.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,10,7,1.6,0.7,0.3,27,0.08,15.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,11,7,1.6,0.7,0.3,27,0.08,15.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,12,7,1.6,0.7,0.3,27,0.08,15.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
Red Soils,13,7,1.6,0.7,0.3,27,0.08,15.5,20,Pearlmillet Ragi Groundnut Potato All vegetables
